ids,plain_text,No,sentences,anncomplete_1,entities_1,relations_1,1_Relevant_1,Action1-PentaClass_1,Action1_CAMEO_1,Action2-PentaClass_1,Action2_CAMEO_1,Action3-PentaClass_1,Action3_CAMEO_1,anncomplete_2,entities_2,relations_2,anncomplete_3,entities_3,relations_3,1_Relevant_3,Action1-PentaClass_3,Action1_CAMEO_3,Action2-PentaClass_3,Action2_CAMEO_3,Action3-PentaClass_3,Action3_CAMEO_3,Comments_3,anncomplete_4,entities_4,relations_4,1_Relevant_4,Action1-PentaClass_4,Action1_CAMEO_4,Action2-PentaClass_4,Action2_CAMEO_4,Action3-PentaClass_4,Action3_CAMEO_4,anncomplete_5,entities_5,relations_5,1_Relevant_5,Action1-PentaClass_5,Action1_CAMEO_5,Action2-PentaClass_5,Action2_CAMEO_5,Action3-PentaClass_5,Action3_CAMEO_5,Action4-PentaClass_5,Action4_CAMEO_5
a_KbP6MTKLLzS1wC5GZsH.aNQhEK-cameo_200.csv_31,"No. 170 sentences CAIRO: A suicide car bombing in Egypt's Sinai Peninsula killed at least 28 soldiers on Friday (Oct 24), in the deadliest attack on security forces since the army deposed president Mohamed Morsi last year.",No. 170 ,"CAIRO: A suicide car bombing in Egypt's Sinai Peninsula killed at least 28 soldiers on Friday (Oct 24), in the deadliest attack on security forces since the army deposed president Mohamed Morsi last year.",True,"[('Source-1', 'army', 157), ('Action-1', 'deposed', 162), ('Target-1', 'president Mohamed Morsi', 170), ('Target-2', 'last year', 194)]","[[('Source-1', 'army'), ('Action-1', 'deposed')], [('Target-1', 'president Mohamed Morsi'), ('Action-1', 'deposed')]]",True,4-Material Conflict,4-15 Exhibit Force Posture,,,,,False,[],[],True,"[('Location', 'CAIRO', 0), ('Action-1', 'suicide car bombing', 9), ('Location', ""Egypt's Sinai Peninsula"", 32), ('Action-1', 'killed', 56), ('Target-1', 'soldiers', 75), ('Time', 'Friday (Oct 24)', 87), ('Action-1', 'attack', 121), ('Target-1', 'security forces', 131), ('Source-2', 'army', 157), ('Action-2', 'deposed', 162), ('Target-2', 'president Mohamed Morsi last year', 170)]","[[('Action-1', 'suicide car bombing'), ('Target-1', 'soldiers')], [('Action-1', 'suicide car bombing'), ('Target-1', 'security forces')], [('Action-1', 'killed'), ('Target-1', 'soldiers')], [('Action-1', 'killed'), ('Target-1', 'security forces')], [('Action-1', 'attack'), ('Target-1', 'soldiers')], [('Action-1', 'attack'), ('Target-1', 'security forces')], [('Source-2', 'army'), ('Action-2', 'deposed')], [('Action-2', 'deposed'), ('Target-2', 'president Mohamed Morsi last year')]]",True,4-Material Conflict,4-18 Assualt,4-Material Conflict,4-17 Coerce,,,,True,"[('Location', 'CAIRO', 0), ('Source-1', 'A suicide car bombing', 7), ('Location', ""Egypt's Sinai Peninsula"", 32), ('Action-1', 'killed', 56), ('Target-1', 'at least 28 soldiers', 63), ('Time', 'Friday (Oct 24)', 87), ('Source-2', 'army', 157), ('Action-2', 'deposed', 162), ('Target-2', 'president Mohamed Morsi', 170), ('Time', 'last year', 194)]","[[('Source-1', 'A suicide car bombing'), ('Action-1', 'killed')], [('Action-1', 'killed'), ('Target-1', 'at least 28 soldiers')], [('Source-2', 'army'), ('Action-2', 'deposed')], [('Action-2', 'deposed'), ('Target-2', 'president Mohamed Morsi')]]",True,4-Material Conflict,4-19 Fight,4-Material Conflict,4-15 Exhibit Force Posture,,,True,"[('Action-1', 'suicide car bombing', 9), ('Location', ""Egypt's Sinai Peninsula"", 32), ('Action-1', 'killed', 56), ('Target-1', 'soldiers', 75), ('Time', 'Friday (Oct 24)', 87), ('Action-1', 'attack', 121), ('Target-1', 'security forces', 131), ('Source-2', 'army', 157), ('Action-2', 'deposed', 162), ('Target-2', 'president Mohamed Morsi', 170)]","[[('Action-1', 'suicide car bombing'), ('Target-1', 'soldiers')], [('Action-1', 'killed'), ('Target-1', 'soldiers')], [('Action-1', 'attack'), ('Target-1', 'security forces')], [('Source-2', 'army'), ('Action-2', 'deposed')], [('Action-2', 'deposed'), ('Target-2', 'president Mohamed Morsi')]]",True,4-Material Conflict,4-18 Assualt,4-Material Conflict,4-17 Coerce,,,,
aAeMsiCRoToacLl6dk.qNJQdEhdC-cameo_200.csv_21,No. 180 sentences WASHINGTON - Conservatives are controlling most of the Supreme Court's closely divided cases so far this term by sticking to the words written by Congress.,No. 180 ,WASHINGTON - Conservatives are controlling most of the Supreme Court's closely divided cases so far this term by sticking to the words written by Congress.,True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,"[('Location', 'WASHINGTON', 0), ('Source-1', 'Conservatives', 13), ('Action-1', 'controlling', 31), ('Target-1', ""Supreme Court's closely divided cases"", 55)]","[[('Source-1', 'Conservatives'), ('Action-1', 'controlling')], [('Action-1', 'controlling'), ('Target-1', ""Supreme Court's closely divided cases"")]]",True,1-Verbal Cooperation,1-5 Engage in Dip Coop,,,,,True,[],[],False,,,,,,,,
acUU0oruymK_SyyrEnn0LErgtCb4-cameo_200.csv_28,No. 173 sentences At least six suspects have been arrested during last week as Grassy Park police conducted operations in the precinct.,No. 173 ,At least six suspects have been arrested during last week as Grassy Park police conducted operations in the precinct.,True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
asL9xzHW.LdHqo8vnhM_mty3kIxO-cameo_200.csv_25,"No. 176 sentences Should Congress fail to pass a balanced budget by the end of 2012, America could face serious repercussions.",No. 176 ,"Should Congress fail to pass a balanced budget by the end of 2012, America could face serious repercussions.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aeQavrrrqJ2Y_SBVsaphz52fs0Fu-cameo_200.csv_74,"No. 127 sentences Hours after a new lobbying firm aimed at domestic and global clients announced it was partnering with former national security adviser Mike Flynn, attorneys for the embattled Mr. Flynn said the deal was off and the notice had been released as a result of a",No. 127 ,"Hours after a new lobbying firm aimed at domestic and global clients announced it was partnering with former national security adviser Mike Flynn, attorneys for the embattled Mr. Flynn said the deal was off and the notice had been released as a result of a",True,"[('Source-1', 'former national security adviser Mike Flynn', 102), ('Source-1', 'Mr. Flynn', 175), ('Action-1', 'said', 185), ('Action-2', 'said the deal was off', 185)]","[[('Source-1', 'Mr. Flynn'), ('Action-1', 'said')], [('Action-1', 'said'), ('Source-1', 'former national security adviser Mike Flynn')], [('Source-1', 'former national security adviser Mike Flynn'), ('Action-2', 'said the deal was off')]]",True,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-12 Reject,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,"[('Source-1', 'new lobbying firm aimed at domestic and global clients', 14), ('Action-1', 'announced it was partnering', 69), ('Target-2', 'former national security adviser Mike Flynn', 102), ('Source-2', 'former national security adviser Mike Flynn', 102), ('Action-2', 'said', 185)]","[[('Source-1', 'new lobbying firm aimed at domestic and global clients'), ('Action-1', 'announced it was partnering')], [('Source-2', 'former national security adviser Mike Flynn'), ('Action-2', 'said')], [('Action-1', 'announced it was partnering'), ('Target-2', 'former national security adviser Mike Flynn')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,0-Make a Statement,0-1 Make Public Statement,,,,
afAipmw1kQeARgylADZHcwPIUSIe-cameo_200.csv_98,"No. 103 sentences DENPASAR, Indonesia: Two Australian clubbers arrested in Bali for cocaine possession were paraded in front of local media Tuesday (Jul 23) as they faced a possible 12-year jail term, police said.",No. 103 ,"DENPASAR, Indonesia: Two Australian clubbers arrested in Bali for cocaine possession were paraded in front of local media Tuesday (Jul 23) as they faced a possible 12-year jail term, police said.",True,[],[],False,,,,,,,False,[],[],True,"[('Location', 'DENPASAR, Indonesia', 0), ('Target-1', 'Australian clubbers', 25), ('Action-1', 'arrested', 45), ('Location', 'Bali', 57), ('Time', 'Tuesday (Jul 23)', 122), ('Source-2', 'police', 183), ('Source-1', 'police', 183), ('Action-2', 'said', 190)]","[[('Source-1', 'police'), ('Action-1', 'arrested')], [('Target-1', 'Australian clubbers'), ('Action-1', 'arrested')], [('Source-2', 'police'), ('Action-2', 'said')]]",True,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
acDJ9B2KrqtPMirNVSrkiUpNicJC-cameo_200.csv_97,"No. 104 sentences In light of the anonymous The New York Times op-ed written by a senior administration official, NPR's Michel Martin speaks with Peter Edelman who publically resigned from the Clinton administration.",No. 104 ,"In light of the anonymous The New York Times op-ed written by a senior administration official, NPR's Michel Martin speaks with Peter Edelman who publically resigned from the Clinton administration.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,"[('Source-1', 'Peter Edelman', 128), ('Action-1', 'publically resigned', 146), ('Target-1', 'Clinton administration', 175)]","[[('Source-1', 'Peter Edelman'), ('Action-1', 'publically resigned')], [('Action-1', 'publically resigned'), ('Target-1', 'Clinton administration')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,True,[],[],False,,,,,,,,
a6x51_ZU5x06RY9i_7TBkFCIQfE8-cameo_200.csv_99,No. 102 sentences A Chinese court says former Interpol President Meng Hongwei has confessed to accepting more than $2 million in bribes and expressed regret,No. 102 ,A Chinese court says former Interpol President Meng Hongwei has confessed to accepting more than $2 million in bribes and expressed regret,True,"[('Source-1', 'Chinese court', 2), ('Action-1', 'says', 16), ('Source-2', 'former Interpol President Meng Hongwei', 21), ('Action-2', 'confessed', 64)]","[[('Source-1', 'Chinese court'), ('Action-1', 'says')], [('Source-2', 'former Interpol President Meng Hongwei'), ('Action-2', 'confessed')]]",True,0-Make a Statement,0-1 Make Public Statement,2-Material Cooperation,2-8 Yield,,,False,[],[],True,"[('Source-1', 'Chinese court', 2), ('Action-1', 'says', 16), ('Source-2', 'former Interpol President Meng Hongwei', 21), ('Action-2', 'confessed to accepting more than $2 million in bribes', 64)]","[[('Source-1', 'Chinese court'), ('Action-1', 'says')], [('Source-2', 'former Interpol President Meng Hongwei'), ('Action-2', 'confessed to accepting more than $2 million in bribes')]]",True,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement,,,,True,"[('Source-1', 'A Chinese court', 0), ('Action-1', 'says', 16), ('Source-2', 'Interpol President Meng Hongwei', 28), ('Action-2', 'has confessed to accepting', 60), ('Target-2', 'more than $2 million in bribes', 87)]","[[('Source-1', 'A Chinese court'), ('Action-1', 'says')], [('Source-2', 'Interpol President Meng Hongwei'), ('Action-2', 'has confessed to accepting')], [('Action-2', 'has confessed to accepting'), ('Target-2', 'more than $2 million in bribes')]]",True,0-Make a Statement,0-1 Make Public Statement,2-Material Cooperation,2-8 Yield,,,True,"[('Source-1', 'Chinese court', 2), ('Action-1', 'says', 16), ('Source-2', 'former Interpol President Meng Hongwei', 21), ('Action-2', 'has confessed', 60)]","[[('Source-1', 'Chinese court'), ('Action-1', 'says')], [('Source-2', 'former Interpol President Meng Hongwei'), ('Action-2', 'has confessed')]]",True,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,0-1 Make Public Statement,,,,
angluCNRIMHiCLT3TOaLY25flfGK-cameo_200.csv_96,"No. 105 sentences Water supply cuts that have for over three weeks left several districts in Aleppo, the largest city in northern Syria, may well lead to a full out humanitarian disaster, the Syrian Observatory for Human Rights, or SOHR, said on Thursday.",No. 105 ,"Water supply cuts that have for over three weeks left several districts in Aleppo, the largest city in northern Syria, may well lead to a full out humanitarian disaster, the Syrian Observatory for Human Rights, or SOHR, said on Thursday.",True,[],[],False,,,,,,,False,[],[],True,"[('Location', 'Aleppo', 75), ('Location', 'northern Syria', 103), ('Source-1', 'Syrian Observatory for Human Rights, or SOHR', 174), ('Action-1', 'said', 220), ('Time', 'Thursday', 228)]","[[('Source-1', 'Syrian Observatory for Human Rights, or SOHR'), ('Action-1', 'said')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,"[('Source-1', 'Syrian Observatory for Human Rights, or SOHR', 174), ('Action-1', 'said', 220), ('Time', 'Thursday.', 228)]","[[('Source-1', 'Syrian Observatory for Human Rights, or SOHR'), ('Action-1', 'said')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,True,"[('Location', 'Aleppo, the largest city in northern Syria', 75), ('Source-1', 'Syrian Observatory for Human Rights', 174), ('Action-1', 'said', 220), ('Time', 'Thursday', 228)]","[[('Source-1', 'Syrian Observatory for Human Rights'), ('Action-1', 'said')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,
aBb.b30wM.orIAVtBaw7tLVfefeW-cameo_200.csv_92,"No. 109 sentences A Turkish philanthropist businessman and human rights defender has denied accusations of espionage and attempting to overthrow the government in connection with a failed coup four years ago, telling a court he opposes all efforts to take over power by forc",No. 109 ,"A Turkish philanthropist businessman and human rights defender has denied accusations of espionage and attempting to overthrow the government in connection with a failed coup four years ago, telling a court he opposes all efforts to take over power by forc",True,[],[],False,,,,,,,False,[],[],True,"[('Source-1', 'Turkish philanthropist businessman and human rights defender', 2), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government', 67)]","[[('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,"[('Source-1', 'A Turkish philanthropist businessman and human rights defender', 0), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government in connection with a failed coup four years ago', 67)]","[[('Source-1', 'A Turkish philanthropist businessman and human rights defender'), ('Action-1', 'denied accusations of espionage and attempting to overthrow the government in connection with a failed coup four years ago')]]",True,3-Verbal Conflict,3-12 Reject,,,,,True,"[('Source-1', 'Turkish philanthropist businessman and human rights defender', 2), ('Target-2', 'Turkish philanthropist businessman and human rights defender', 2), ('Source-3', 'Turkish philanthropist businessman and human rights defender', 2), ('Action-1', 'has denied accusations', 63), ('Action-2', 'accusations', 74), ('Action-3', 'attempting to overthrow', 103), ('Target-3', 'government', 131), ('Action-1', 'telling', 191), ('Target-1', 'court', 201)]","[[('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-1', 'has denied accusations')], [('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-1', 'telling')], [('Action-1', 'has denied accusations'), ('Target-1', 'court')], [('Action-1', 'telling'), ('Target-1', 'court')], [('Action-3', 'attempting to overthrow'), ('Target-3', 'government')], [('Source-1', 'Turkish philanthropist businessman and human rights defender'), ('Action-3', 'attempting to overthrow')]]",True,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-11 Disapprove,4-Material Conflict,4-19 Fight,,
aAkts1PIuOe9Zm8ax_I4dy7Qxhbi-cameo_200.csv_95,"No. 106 sentences The trial of former bosses at France Telecom, including its ex-chief executive, over a spate of suicides at the firm was set to wrap up Thursday with the defendants risking up to a year in jail.",No. 106 ,"The trial of former bosses at France Telecom, including its ex-chief executive, over a spate of suicides at the firm was set to wrap up Thursday with the defendants risking up to a year in jail.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aIX3nAeiDRPGSOukV9T8_ITWUv2C-cameo_200.csv_93,"No. 108 sentences Story highlights Hundreds of sheep die after the accident near Melbourne One person is taken to the hospital ""I saw them coming down like a mountain,"" a witness says",No. 108 ,"Story highlights Hundreds of sheep die after the accident near Melbourne One person is taken to the hospital ""I saw them coming down like a mountain,"" a witness says",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aMCuO42y219gp6tRC_b8IV9oFIHe-cameo_200.csv_86,"No. 115 sentences A thinner but combative Saddam Hussein appeared in court Wednesday for the first time since his hunger strike and hospitalization, complaining that he had been brought to the chamber against his will and rejecting the tribunal as an agent of the U.S. occup",No. 115 ,"A thinner but combative Saddam Hussein appeared in court Wednesday for the first time since his hunger strike and hospitalization, complaining that he had been brought to the chamber against his will and rejecting the tribunal as an agent of the U.S. occup",False,[],[],False,,,,,,,False,[],[],True,"[('Source-1', 'Saddam Hussein', 24), ('Time', 'Wednesday', 57), ('Action-1', 'hunger strike', 96), ('Action-2', 'complaining that he had been brought to the chamber against his will', 131), ('Action-3', 'rejecting the tribunal', 204)]","[[('Source-1', 'Saddam Hussein'), ('Action-1', 'hunger strike')], [('Source-1', 'Saddam Hussein'), ('Action-2', 'complaining that he had been brought to the chamber against his will')], [('Source-1', 'Saddam Hussein'), ('Action-3', 'rejecting the tribunal')]]",True,4-Material Conflict,4-14 Protest,3-Verbal Conflict,3-11 Disapprove,3-Verbal Conflict,3-11 Disapprove,,True,[],[],True,3-Verbal Conflict,3-11 Disapprove,,,,,True,"[('Source-1', 'Saddam Hussein', 24), ('Action-1', 'appeared in court', 39), ('Time', 'Wednesday', 57), ('Action-2', 'complaining', 131), ('Action-2', 'rejecting', 204), ('Target-2', 'U.S.', 246)]","[[('Source-1', 'Saddam Hussein'), ('Action-1', 'appeared in court')], [('Action-2', 'complaining'), ('Target-2', 'U.S.')], [('Action-2', 'rejecting'), ('Target-2', 'U.S.')], [('Source-1', 'Saddam Hussein'), ('Action-2', 'complaining')], [('Source-1', 'Saddam Hussein'), ('Action-2', 'rejecting')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,3-Verbal Conflict,3-11 Disapprove,,,,
aCFwzNxFvDs2gOG9iBYwfTK9hF6O-cameo_200.csv_88,No. 113 sentences KwaZulu-Natal education MEC Senzo Mchunu lost an appeal against a man who suffered an eye injury at Gcwalulwazi High School near Eshowe nine years ago.,No. 113 ,KwaZulu-Natal education MEC Senzo Mchunu lost an appeal against a man who suffered an eye injury at Gcwalulwazi High School near Eshowe nine years ago.,True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
abcQHswdyoOJfZ8GijeIun23LNEy-cameo_200.csv_87,"No. 114 sentences Offers to help Zimbabwean refugees evicted from the Central Methodist Church in Johannesburg are coming from all over the country, Bishop Paul Verryn said on Friday.",No. 114 ,"Offers to help Zimbabwean refugees evicted from the Central Methodist Church in Johannesburg are coming from all over the country, Bishop Paul Verryn said on Friday.",True,"[('Action-3', 'Offers to help', 0), ('Target-1', 'Zimbabwean refugees', 15), ('Target-2', 'Zimbabwean refugees', 15), ('Action-1', 'evicted', 35), ('Source-1', 'Central Methodist Church in Johannesburg', 52), ('Source-3', 'country', 122), ('Source-2', 'Bishop Paul Verryn', 131), ('Action-2', 'said', 150), ('Time', 'Friday', 158)]","[[('Source-1', 'Central Methodist Church in Johannesburg'), ('Action-1', 'evicted')], [('Target-1', 'Zimbabwean refugees'), ('Action-1', 'evicted')], [('Source-2', 'Bishop Paul Verryn'), ('Action-2', 'said')], [('Action-3', 'Offers to help'), ('Source-3', 'country')]]",True,3-Verbal Conflict,3-11 Disapprove,0-Make a Statement,0-1 Make Public Statement,2-Material Cooperation,2-7 Provide Aid,False,[],[],True,"[('Target-1', 'Zimbabwean refugees', 15), ('Action-1', 'evicted from the Central Methodist Church', 35), ('Location', 'Johannesburg', 80), ('Source-1', 'Bishop Paul Verryn', 131), ('Action-2', 'said', 150), ('Time', 'Friday', 158)]","[[('Action-1', 'evicted from the Central Methodist Church'), ('Target-1', 'Zimbabwean refugees')], [('Source-1', 'Bishop Paul Verryn'), ('Action-2', 'said')]]",True,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,,,True,"[('Source-1', 'Bishop Paul Verryn', 131), ('Action-1', 'said', 150), ('Time', 'Friday', 158)]","[[('Source-1', 'Bishop Paul Verryn'), ('Action-1', 'said')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,True,"[('Action-1', 'Offers to help', 0), ('Target-1', 'Zimbabwean refugees', 15), ('Target-2', 'Zimbabwean refugees', 15), ('Action-2', 'evicted', 35), ('Location', 'Central Methodist Church in Johannesburg', 52), ('Source-3', 'Bishop Paul Verryn', 131), ('Action-3', 'said', 150), ('Time', 'Friday', 158)]","[[('Action-1', 'Offers to help'), ('Target-1', 'Zimbabwean refugees')], [('Action-2', 'evicted'), ('Target-2', 'Zimbabwean refugees')], [('Source-3', 'Bishop Paul Verryn'), ('Action-3', 'said')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,3-Verbal Conflict,3-16 Reduce Relations,0-Make a Statement,0-1 Make Public Statement,,
ac03xqz6gsnCge1oR0CA6m7qGi24-cameo_200.csv_89,"No. 112 sentences In this April 25, 2006 file photo, U.S. Attorney John Durham speaks to reporters on the steps of U.S. District Court in New Haven, Conn.",No. 112 ,"In this April 25, 2006 file photo, U.S. Attorney John Durham speaks to reporters on the steps of U.S. District Court in New Haven, Conn.",True,[],[],False,,,,,,,False,[],[],True,"[('Time', 'April 25, 2006', 8), ('Source-1', 'U.S. Attorney John Durham', 35), ('Action-1', 'speaks', 61), ('Location', 'New Haven, Conn.', 120)]","[[('Source-1', 'U.S. Attorney John Durham'), ('Action-1', 'speaks')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
a.VE0I6r3Hh6r6P5KM_6leqGaR98-cameo_200.csv_100,"No. 101 sentences In April 2011, the state's news agency, the Government Communication and Information System (GCIS), published its social-media guidelines.",No. 101 ,"In April 2011, the state's news agency, the Government Communication and Information System (GCIS), published its social-media guidelines.",True,[],[],False,,,,,,,False,[],[],True,[],[],False,,,,,,,,True,[],[],False,,,,,,,True,"[('Time', 'April 2011', 3), ('Source-1', ""state's news agency, the Government Communication and Information System"", 19), ('Action-1', 'published', 100)]","[[('Source-1', ""state's news agency, the Government Communication and Information System""), ('Action-1', 'published')]]",True,0-Make a Statement,0-1 Make Public Statement,,,,,,
aO2_xgjJQBZYYucDcqHk.wpkUYfK-cameo_200.csv_90,"No. 111 sentences The exchange may include Russian nationals Viktor Bout or Konstantin Yaroshenko incarcerated in American prisons, according to the attorney",No. 111 ,"The exchange may include Russian nationals Viktor Bout or Konstantin Yaroshenko incarcerated in American prisons, according to the attorney",True,[],[],False,,,,,,,False,[],[],True,"[('Target-1', 'Russian nationals', 25), ('Target-1', 'Viktor Bout', 43), ('Target-1', 'Konstantin Yaroshenko', 58), ('Action-1', 'incarcerated in American prisons', 80)]","[[('Action-1', 'incarcerated in American prisons'), ('Target-1', 'Konstantin Yaroshenko')], [('Action-1', 'incarcerated in American prisons'), ('Target-1', 'Viktor Bout')], [('Action-1', 'incarcerated in American prisons'), ('Target-1', 'Russian nationals')]]",True,4-Material Conflict,4-17 Coerce,,,,,,True,[],[],False,,,,,,,True,[],[],False,,,,,,,,
aH3v_xAA5z9aY9bZMrD5aGBK0f3G-cameo_200.csv_84,"No. 117 sentences The Trump administration has unveiled a new Africa policy focused on combating the ""predatory"" practices of China and Russia, and ending what it calls ""indiscriminate assistance"" and ""unproductive, unsuccessful and unaccountable"" UN peacekeeping missions.",No. 117 ,"The Trump administration has unveiled a new Africa policy focused on combating the ""predatory"" practices of China and Russia, and ending what it calls ""indiscriminate assistance"" and ""unproductive, unsuccessful and unaccountable"" UN peacekeeping missions.",True,"[('Source-1', 'Trump administration', 4), ('Action-1', 'unveiled a new Africa policy', 29), ('Target-1', 'combating the ""predatory"" practices of China and Russia', 69), ('Target-2', 'ending what it calls ""indiscriminate assistance"" and ""unproductive, unsuccessful and unaccountable""', 130)]","[[('Source-1', 'Trump administration'), ('Action-1', 'unveiled a new Africa policy')], [('Target-1', 'combating the ""predatory"" practices of China and Russia'), ('Action-1', 'unveiled a new Africa policy')], [('Target-2', 'ending what it calls ""indiscriminate assistance"" and ""unproductive, unsuccessful and unaccountable""'), ('Action-1', 'unveiled a new Africa policy')]]",True,3-Verbal Conflict,3-13 Threaten,,,,,False,[],[],True,"[('Source-1', 'Trump administration', 4), ('Action-1', 'unveiled a new Africa policy focused on combating the ""predatory"" practices', 29), ('Target-1', 'China and Russia', 108)]","[[('Source-1', 'Trump administration'), ('Action-1', 'unveiled a new Africa policy focused on combating the ""predatory"" practices')], [('Action-1', 'unveiled a new Africa policy focused on combating the ""predatory"" practices'), ('Target-1', 'China and Russia')]]",True,3-Verbal Conflict,3-13 Threaten,,,,,,True,"[('Source-1', 'The Trump administration', 0), ('Action-1', 'unveiled', 29), ('Target-1', 'unveiled', 29), ('Target-1', 'new Africa policy focused on combating the ""predatory"" practices of China and Russia', 40)]","[[('Source-1', 'The Trump administration'), ('Action-1', 'unveiled')], [('Action-1', 'unveiled'), ('Target-1', 'new Africa policy focused on combating the ""predatory"" practices of China and Russia')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,True,"[('Source-1', 'Trump administration', 4), ('Action-1', 'has unveiled', 25), ('Action-2', 'combating', 69), ('Source-2', 'China', 108), ('Source-2', 'Russia', 118), ('Action-2', 'ending', 130), ('Target-2', 'UN peacekeeping missions', 230)]","[[('Source-1', 'Trump administration'), ('Action-1', 'has unveiled')], [('Action-2', 'combating'), ('Source-2', 'China')], [('Action-2', 'combating'), ('Source-2', 'Russia')], [('Action-2', 'ending'), ('Target-2', 'UN peacekeeping missions')], [('Source-1', 'Trump administration'), ('Action-2', 'combating')], [('Source-1', 'Trump administration'), ('Action-2', 'ending')]]",True,0-Make a Statement,0-1 Make Public Statement,3-Verbal Conflict,3-13 Threaten,,,,
