ids,plain_text,No,sentences,anncomplete_1,entities_1,relations_1,1_Relevant_1,Action1-PentaClass_1,Action1_CAMEO_1,Action2-PentaClass_1,Action2_CAMEO_1,Action3-PentaClass_1,Action3_CAMEO_1,anncomplete_2,entities_2,relations_2,1_Relevant_2,anncomplete_3,entities_3,relations_3,1_Relevant_3,Action1-PentaClass_3,Action1_CAMEO_3,Action2-PentaClass_3,Action2_CAMEO_3,Comments_3,Action3-PentaClass_3,Action3_CAMEO_3,anncomplete_4,entities_4,relations_4,1_Relevant_4,Action1-PentaClass_4,Action1_CAMEO_4,Action2-PentaClass_4,Action2_CAMEO_4,Action3-PentaClass_4,Action3_CAMEO_4,Action4-PentaClass_4,Action4_CAMEO_4,anncomplete_5,entities_5,relations_5,1_Relevant_5,Action1-PentaClass_5,Action1_CAMEO_5,Action2-PentaClass_5,Action2_CAMEO_5,Action3-PentaClass_5,Action3_CAMEO_5,Action4-PentaClass_5,Action4_CAMEO_5
akSCs1JfEqmqhdU_k0Pt0L8iAznS-cameo_100.csv_86,No. 15 sentences The French Defence Minister says two French journalists who were abducted in Syria in June are alive.,No. 15 ,The French Defence Minister says two French journalists who were abducted in Syria in June are alive.,True,"[('Source-4', 'French Defence Minister', 4), ('Action-1', 'says', 28), ('Target-1', 'French journalists', 37), ('Action-1', 'abducted', 65), ('Location', 'Syria', 77)]",[],True,,,,,,,True,"[('Source-1', 'French Defence Minister', 4), ('Action-1', 'says', 28), ('Target-1', 'French journalists', 37), ('Action-1', 'abducted', 65), ('Location', 'Syria', 77), ('Time', 'June', 86)]","[[('Source-1', 'French Defence Minister'), ('Action-1', 'says')], [('Target-1', 'French journalists'), ('Action-1', 'abducted')]]",True,True,"[('Source-1', 'French Defence Minister', 4), ('Action-1', 'says', 28), ('Target-1', 'French journalists', 37), ('Action-2', 'abducted', 65), ('Location', 'Syria', 77), ('Time', 'June', 86)]","[[('Source-1', 'French Defence Minister'), ('Action-1', 'says')], [('Action-1', 'says'), ('Target-1', 'French journalists')], [('Action-2', 'abducted'), ('Target-1', 'French journalists')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-18 Assualt,,,,True,"[('Source-1', 'French Defence Minister', 4), ('Action-1', 'says', 28), ('Target-2', 'French journalists', 37), ('Action-2', 'abducted', 65), ('Location', 'Syria', 77), ('Time', 'June', 86)]","[[('Source-1', 'French Defence Minister'), ('Action-1', 'says')], [('Action-2', 'abducted'), ('Target-2', 'French journalists')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-18 Assualt,,,,,True,"[('Source-1', 'French Defence Minister', 4), ('Action-1', 'says', 28), ('Target-2', 'French journalists', 37), ('Action-2', 'were abducted', 60), ('Location', 'Syria', 77), ('Time', 'June', 86)]","[[('Source-1', 'French Defence Minister'), ('Action-1', 'says')], [('Action-2', 'were abducted'), ('Target-2', 'French journalists')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-18 Assualt,,,,
aoCd5eTMl39huFdkU_oLc3oN733S-cameo_100.csv_84,"No. 17 sentences BERLIN (Reuters) - Former finance minister Wolfgang Schaeuble was elected speaker of Germany's lower house of parliament on Tuesday, tasked with keeping order in a body where decades of conciliatory conventions are under threat from the arrival of the far",No. 17 ,"BERLIN (Reuters) - Former finance minister Wolfgang Schaeuble was elected speaker of Germany's lower house of parliament on Tuesday, tasked with keeping order in a body where decades of conciliatory conventions are under threat from the arrival of the far",True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,"[('Location', 'BERLIN', 0), ('Source-1', 'Former finance minister Wolfgang Schaeuble', 19), ('Action-1', 'elected', 66), ('Target-1', ""speaker of Germany's lower house of parliament"", 74), ('Time', 'Tuesday', 124)]","[[('Source-1', 'Former finance minister Wolfgang Schaeuble'), ('Action-1', 'elected')], [('Target-1', ""speaker of Germany's lower house of parliament""), ('Action-1', 'elected')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,,,,,,,True,"[('Source-1', 'Former finance minister Wolfgang Schaeuble', 19), ('Action-1', 'was elected', 62), ('Time', 'Tuesday', 124)]","[[('Source-1', 'Former finance minister Wolfgang Schaeuble'), ('Action-1', 'was elected')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,,,,,,
aJQFZYIQWYtT0qem1VRvHxagoZO8-cameo_100.csv_30,"No. 71 sentences NEW YORK -- St. Joe Minerals Corp. said Monday it has filed suit in federal court in Kansas City to block the $2 billion takeover bid by Joseph E. Seagram & Sons, Inc., the U.S. subsidiary of Canada's Seagram empire.",No. 71 ,"NEW YORK -- St. Joe Minerals Corp. said Monday it has filed suit in federal court in Kansas City to block the $2 billion takeover bid by Joseph E. Seagram & Sons, Inc., the U.S. subsidiary of Canada's Seagram empire.",True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,"[('Source-1', 'St. Joe Minerals Corp.', 12), ('Time', 'Monday', 40), ('Action-1', 'filed suit in federal court', 54), ('Location', 'Kansas City', 85), ('Target-1', ""Joseph E. Seagram & Sons, Inc., the U.S. subsidiary of Canada's Seagram empire"", 137)]","[[('Source-1', 'St. Joe Minerals Corp.'), ('Action-1', 'filed suit in federal court')], [('Action-1', 'filed suit in federal court'), ('Target-1', ""Joseph E. Seagram & Sons, Inc., the U.S. subsidiary of Canada's Seagram empire"")]]",True,4-Material Conflict,4-15 Exhibit Force Posture,,,,,,,True,[],[],False,,,,,,,,
aEdOkwhYPnxXcRi8JyuPjjUpygIu-cameo_100.csv_81,"No. 20 sentences ""As for requests to share the burden of the reconstruction expenses, I am on the skeptical side, because we have enough sites in our own country that need government assistance,"" Kosachev pointed out.",No. 20 ,"""As for requests to share the burden of the reconstruction expenses, I am on the skeptical side, because we have enough sites in our own country that need government assistance,"" Kosachev pointed out.",True,[],[],False,,,,,,,True,[],[],False,True,"[('Action-1', 'I am on the skeptical side', 69), ('Source-1', 'Kosachev', 179), ('Action-1', 'pointed out', 188)]","[[('Source-1', 'Kosachev'), ('Action-1', 'pointed out')], [('Source-1', 'Kosachev'), ('Action-1', 'I am on the skeptical side')]]",True,3-Verbal Conflict,3-12 Reject,,,,,,True,[],[],False,,,,,,,,,True,"[('Source-1', 'Kosachev', 179), ('Action-1', 'pointed out', 188)]","[[('Source-1', 'Kosachev'), ('Action-1', 'pointed out')]]",False,,,,,,,,
a9SYRMp5mwkPig8aJA9AuxWI.nAy-cameo_100.csv_64,No. 37 sentences A prominent Mexican suspected of being a major drug trafficker was flown to Los Angeles from Texas today and was held as a material witness in the 1985 kidnap-murder of U.S. narcotics agent Enrique Camarena Salazar.,No. 37 ,A prominent Mexican suspected of being a major drug trafficker was flown to Los Angeles from Texas today and was held as a material witness in the 1985 kidnap-murder of U.S. narcotics agent Enrique Camarena Salazar.,True,[],[],False,,,,,,,True,[],[],False,True,"[('Target-1', 'prominent Mexican suspected of being a major drug trafficker', 2), ('Source-2', 'prominent Mexican suspected of being a major drug trafficker', 2), ('Action-1', 'flown', 67), ('Location', 'Los Angeles', 76), ('Time', 'today', 99), ('Action-1', 'held as a material witness', 113), ('Action-2', 'kidnap-murder', 152), ('Target-2', 'U.S. narcotics agent Enrique Camarena Salazar', 169)]","[[('Target-1', 'prominent Mexican suspected of being a major drug trafficker'), ('Action-1', 'flown')], [('Action-1', 'held as a material witness'), ('Target-1', 'prominent Mexican suspected of being a major drug trafficker')], [('Source-2', 'prominent Mexican suspected of being a major drug trafficker'), ('Action-2', 'kidnap-murder')], [('Action-2', 'kidnap-murder'), ('Target-2', 'U.S. narcotics agent Enrique Camarena Salazar')]]",True,4-Material Conflict,4-17 Coerce,4-Material Conflict,4-18 Assualt,,,,True,"[('Source-1', 'prominent Mexican suspected of being a major drug trafficker', 2), ('Source-2', 'prominent Mexican suspected of being a major drug trafficker', 2), ('Action-1', 'flown', 67), ('Location', 'Los Angeles', 76), ('Time', 'today', 99), ('Action-1', 'held as a material witness', 113), ('Action-2', 'kidnap-murder', 152), ('Target-1', 'U.S. narcotics agent Enrique Camarena Salazar', 169)]","[[('Source-1', 'prominent Mexican suspected of being a major drug trafficker'), ('Action-1', 'flown')], [('Source-1', 'prominent Mexican suspected of being a major drug trafficker'), ('Action-1', 'held as a material witness')], [('Source-1', 'prominent Mexican suspected of being a major drug trafficker'), ('Action-2', 'kidnap-murder')], [('Action-2', 'kidnap-murder'), ('Target-1', 'U.S. narcotics agent Enrique Camarena Salazar')]]",True,4-Material Conflict,4-17 Coerce,4-Material Conflict,4-19 Fight,,,,,True,"[('Target-1', 'prominent Mexican', 2), ('Source-2', 'prominent Mexican', 2), ('Location', 'Los Angeles', 76), ('Time', 'today', 99), ('Action-1', 'was held as a material witness', 109), ('Action-2', 'kidnap-murder', 152), ('Target-2', 'U.S. narcotics agent Enrique Camarena Salazar', 169)]","[[('Action-1', 'was held as a material witness'), ('Target-1', 'prominent Mexican')], [('Source-2', 'prominent Mexican'), ('Action-2', 'kidnap-murder')], [('Action-2', 'kidnap-murder'), ('Target-2', 'U.S. narcotics agent Enrique Camarena Salazar')]]",True,2-Material Cooperation,2-6 Engage in Material Coop,4-Material Conflict,4-18 Assualt,,,,
abRtyyFZzh4O8SyqLVwfB6vVHF0m-cameo_100.csv_72,"No. 29 sentences FILE - In this Sept. 9, 2020, file photo U.S. Attorney Thomas Kirsch for the Northern District of Indiana listens during a news conference at the Dirksen Federal Building in Chicago.",No. 29 ,"FILE - In this Sept. 9, 2020, file photo U.S. Attorney Thomas Kirsch for the Northern District of Indiana listens during a news conference at the Dirksen Federal Building in Chicago.",True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,[],[],False,,,,,,,,,True,[],[],False,,,,,,,,
aXvkwxUDcSiGHvQcQKiRs6CYXuIy-cameo_100.csv_29,"No. 72 sentences In recent months, the UK has been gripped by cases of widespread organised child abuse - in Rotherham, Oxford, Rochdale and even Westminster.",No. 72 ,"In recent months, the UK has been gripped by cases of widespread organised child abuse - in Rotherham, Oxford, Rochdale and even Westminster.",True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,[],[],False,,,,,,,,,True,[],[],False,,,,,,,,
a3Nfwvbk38xsHx22VD_3ukadwEyS-cameo_100.csv_1,"No. 100 sentences ISLAMABAD: The Pakistan Tehreek-e-Insaf Chairman, Imran Khan, on Wednesday ridiculed the former prime minister Nawaz Sharif's call for according him warm welcome upon his return, saying how could a dacoit seek such treatment.",No. 100 ,"ISLAMABAD: The Pakistan Tehreek-e-Insaf Chairman, Imran Khan, on Wednesday ridiculed the former prime minister Nawaz Sharif's call for according him warm welcome upon his return, saying how could a dacoit seek such treatment.",True,"[('Source-1', 'Pakistan Tehreek-e-Insaf Chairman', 15), ('Action-1', 'ridiculed', 75), ('Target-1', ""former prime minister Nawaz Sharif's call"", 89)]","[[('Source-1', 'Pakistan Tehreek-e-Insaf Chairman'), ('Action-1', 'ridiculed')], [('Target-1', ""former prime minister Nawaz Sharif's call""), ('Action-1', 'ridiculed')]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,True,[],[],False,True,"[('Location', 'ISLAMABAD', 0), ('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan', 15), ('Time', 'Wednesday', 65), ('Action-1', 'ridiculed', 75), ('Target-1', ""former prime minister Nawaz Sharif's call"", 89)]","[[('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan'), ('Action-1', 'ridiculed')], [('Action-1', 'ridiculed'), ('Target-1', ""former prime minister Nawaz Sharif's call"")]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,,True,"[('Location', 'ISLAMABAD', 0), ('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan', 15), ('Time', 'Wednesday', 65), ('Action-1', 'ridiculed', 75), ('Target-1', ""former prime minister Nawaz Sharif's call"", 89)]","[[('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan'), ('Action-1', 'ridiculed')], [('Action-1', 'ridiculed'), ('Target-1', ""former prime minister Nawaz Sharif's call"")]]",True,3-Verbal Conflict,3-11 Disapprove,,,,,,,True,"[('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan', 15), ('Time', 'Wednesday', 65), ('Action-1', 'ridiculed', 75), ('Target-1', 'former prime minister Nawaz Sharif', 89), ('Action-2', 'call for', 126), ('Action-1', 'saying', 179)]","[[('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan'), ('Action-1', 'ridiculed')], [('Source-1', 'Pakistan Tehreek-e-Insaf Chairman, Imran Khan'), ('Action-1', 'saying')], [('Action-1', 'ridiculed'), ('Target-1', 'former prime minister Nawaz Sharif')], [('Target-1', 'former prime minister Nawaz Sharif'), ('Action-2', 'call for')]]",True,3-Verbal Conflict,3-11 Disapprove,0-Make a Statement,0-1 Make Public Statement,,,,
aJSoFDPcqdgrocDGMyj43Xkk7qky-cameo_100.csv_2,"No. 99 sentences Following the 'ice-breaking' Nawaz-Modi meeting in Ufa, Pakistan and India formally decided to resume the dialogue process between the two countries by issuing a joint communique in July this year.",No. 99 ,"Following the 'ice-breaking' Nawaz-Modi meeting in Ufa, Pakistan and India formally decided to resume the dialogue process between the two countries by issuing a joint communique in July this year.",True,"[('Source-1', 'Pakistan', 56), ('Source-2', 'India', 69), ('Action-1', 'formally decided to resume the dialogue process', 75), ('Action-2', 'issuing a joint communique', 152), ('Time', 'July', 182)]","[[('Source-1', 'Pakistan'), ('Action-1', 'formally decided to resume the dialogue process')], [('Source-2', 'India'), ('Action-2', 'issuing a joint communique')], [('Source-1', 'Pakistan'), ('Action-2', 'issuing a joint communique')], [('Source-2', 'India'), ('Action-1', 'formally decided to resume the dialogue process')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,1-Verbal Cooperation,1-5 Engage in Dip Coop,,,True,[],[],False,True,"[('Location', 'Ufa', 51), ('Source-1', 'Pakistan', 56), ('Target-1', 'India', 69), ('Action-1', 'resume the dialogue process', 95), ('Target-1', 'two countries', 135), ('Source-2', 'two countries', 135), ('Action-2', 'issuing a joint communique', 152), ('Time', 'July', 182)]","[[('Source-1', 'Pakistan'), ('Action-1', 'resume the dialogue process')], [('Action-1', 'resume the dialogue process'), ('Target-1', 'India')], [('Action-1', 'resume the dialogue process'), ('Target-1', 'two countries')], [('Source-2', 'two countries'), ('Action-2', 'issuing a joint communique')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,0-Make a Statement,0-1 Make Public Statement,,,,True,"[('Source-1', 'Pakistan', 56), ('Source-1', 'India', 69), ('Action-1', 'resume the dialogue process', 95), ('Target-1', 'two countries', 135), ('Time', 'July', 182)]","[[('Source-1', 'Pakistan'), ('Action-1', 'resume the dialogue process')], [('Source-1', 'India'), ('Action-1', 'resume the dialogue process')], [('Action-1', 'resume the dialogue process'), ('Target-1', 'two countries')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,,,,,,,True,"[('Location', 'Ufa', 51), ('Source-1', 'Pakistan', 56), ('Target-1', 'India', 69), ('Action-1', 'formally decided to resume the dialogue process', 75), ('Action-2', 'issuing a joint communique', 152), ('Time', 'July', 182)]","[[('Source-1', 'Pakistan'), ('Action-1', 'formally decided to resume the dialogue process')], [('Action-1', 'formally decided to resume the dialogue process'), ('Target-1', 'India')], [('Source-1', 'Pakistan'), ('Action-2', 'issuing a joint communique')], [('Target-1', 'India'), ('Action-2', 'issuing a joint communique')]]",True,1-Verbal Cooperation,1-3 Express Intent to Coop,1-Verbal Cooperation,1-5 Engage in Dip Coop,,,,
acR8A_Grucj2eFDBtwq9JjxZMffu-cameo_100.csv_20,"No. 81 sentences LAHORE: Imran Khan did not talk about rigging for a year but then a section of establishment had conspired and launched him and Dr Tahirul Qadri, said Najam Sethi on Friday.",No. 81 ,"LAHORE: Imran Khan did not talk about rigging for a year but then a section of establishment had conspired and launched him and Dr Tahirul Qadri, said Najam Sethi on Friday.",True,"[('Target-1', 'Imran Khan', 8), ('Action-1', 'did not talk about rigging for a year', 19), ('Source-1', 'section of establishment', 68), ('Action-2', 'conspired and launched', 97), ('Target-1', 'him', 120), ('Target-1', 'Dr Tahirul Qadri,', 128)]",[],True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-14 Protest,,,True,[],[],False,True,"[('Location', 'LAHORE', 0), ('Target-1', 'Imran Khan', 8), ('Source-1', 'a section of establishment', 66), ('Action-1', 'conspired and launched', 97), ('Target-1', 'him', 120), ('Target-1', 'Dr Tahirul Qadri', 128), ('Action-2', 'said', 146), ('Source-2', 'Najam Sethi', 151), ('Time', 'Friday', 166)]","[[('Source-1', 'a section of establishment'), ('Action-1', 'conspired and launched')], [('Action-1', 'conspired and launched'), ('Target-1', 'Imran Khan')], [('Action-1', 'conspired and launched'), ('Target-1', 'him')], [('Action-1', 'conspired and launched'), ('Target-1', 'Dr Tahirul Qadri')], [('Source-2', 'Najam Sethi'), ('Action-2', 'said')]]",True,4-Material Conflict,4-14 Protest,0-Make a Statement,0-1 Make Public Statement,,,,True,"[('Location', 'LAHORE', 0), ('Target-2', 'Imran Khan', 8), ('Source-2', 'section of establishment', 68), ('Action-2', 'conspired and launched', 97), ('Target-2', 'Dr Tahirul Qadri', 128), ('Action-1', 'said', 146), ('Source-1', 'Najam Sethi', 151), ('Time', 'Friday', 166)]","[[('Action-1', 'said'), ('Source-1', 'Najam Sethi')], [('Action-2', 'conspired and launched'), ('Source-2', 'section of establishment')], [('Target-2', 'Imran Khan'), ('Action-2', 'conspired and launched')], [('Target-2', 'Dr Tahirul Qadri'), ('Action-2', 'conspired and launched')]]",True,0-Make a Statement,0-1 Make Public Statement,4-Material Conflict,4-17 Coerce,,,,,True,"[('Target-1', 'Imran Khan', 8), ('Source-1', 'section of establishment', 68), ('Action-1', 'had conspired and launched him', 93), ('Target-1', 'Dr Tahirul Qadri', 128), ('Action-2', 'said', 146), ('Source-2', 'Najam Sethi', 151), ('Time', 'Friday', 166)]","[[('Source-1', 'section of establishment'), ('Action-1', 'had conspired and launched him')], [('Action-1', 'had conspired and launched him'), ('Target-1', 'Imran Khan')], [('Action-1', 'had conspired and launched him'), ('Target-1', 'Dr Tahirul Qadri')], [('Source-2', 'Najam Sethi'), ('Action-2', 'said')]]",True,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,,,
ah55yyPZuQiLdnJdwRZb8G29mzj4-cameo_100.csv_15,"No. 86 sentences China's former top drug regulator was sentenced to death Tuesday for taking bribes to approve untested medicines, as the country's main quality control agency announced its first recall system targeting unsafe food products.",No. 86 ,"China's former top drug regulator was sentenced to death Tuesday for taking bribes to approve untested medicines, as the country's main quality control agency announced its first recall system targeting unsafe food products.",True,"[('Source-1', ""China's former top drug regulator"", 0), ('Action-1', 'sentenced to death', 38), ('Time', 'Tuesday', 57), ('Action-1', 'taking bribes to approve untested medicines', 69)]","[[('Source-1', ""China's former top drug regulator""), ('Action-1', 'taking bribes to approve untested medicines')], [('Action-1', 'sentenced to death'), ('Source-1', ""China's former top drug regulator"")]]",True,4-Material Conflict,4-18 Assualt,,,,,True,[],[],True,True,"[('Target-1', ""China's former top drug regulator"", 0), ('Source-1', 'China', 0), ('Action-1', 'sentenced to death', 38), ('Time', 'Tuesday', 57), ('Action-1', 'for taking bribes to approve untested medicines', 65), ('Source-1', ""country's"", 121)]","[[('Source-1', 'China'), ('Action-1', 'sentenced to death')], [('Source-1', 'China'), ('Action-1', 'for taking bribes to approve untested medicines')], [('Source-1', ""country's""), ('Action-1', 'sentenced to death')], [('Source-1', ""country's""), ('Action-1', 'for taking bribes to approve untested medicines')], [('Action-1', 'sentenced to death'), ('Target-1', ""China's former top drug regulator"")], [('Action-1', 'for taking bribes to approve untested medicines'), ('Target-1', ""China's former top drug regulator"")]]",True,4-Material Conflict,4-18 Assualt,,,,,,True,[],[],False,,,,,,,,,True,"[('Target-1', ""China's former top drug regulator"", 0), ('Action-1', 'was sentenced', 34), ('Time', 'Tuesday', 57), ('Source-2', ""country's main quality control agency"", 121), ('Action-2', 'announced', 159)]","[[('Action-1', 'was sentenced'), ('Target-1', ""China's former top drug regulator"")], [('Source-2', ""country's main quality control agency""), ('Action-2', 'announced')]]",True,4-Material Conflict,4-17 Coerce,0-Make a Statement,0-1 Make Public Statement,,,,
aK4k5jEFh0X2gpyK3U54QR8L.HbC-cameo_100.csv_10,"No. 91 sentences NEW YORK, Feb. 27 (UPI) -- The deaths of three New York children allegedly drowned by their mother has Nassau County officials admitting child welfare workers made a series of mistakes.",No. 91 ,"NEW YORK, Feb. 27 (UPI) -- The deaths of three New York children allegedly drowned by their mother has Nassau County officials admitting child welfare workers made a series of mistakes.",True,[],[],False,,,,,,,True,[],[],False,True,[],[],False,,,,,,,,True,[],[],False,,,,,,,,,True,[],[],False,,,,,,,,
adi8N7JtSL4QVfZ.Bp_.oT.ojoRG-cameo_100.csv_22,"No. 79 sentences Raipur, India - Rights activists in the Indian state of Chhattisgarh have called for action against security forces after a judicial inquiry established that the killing of Indigenous people in 2012 was staged and that victims were unarmed civilians.",No. 79 ,"Raipur, India - Rights activists in the Indian state of Chhattisgarh have called for action against security forces after a judicial inquiry established that the killing of Indigenous people in 2012 was staged and that victims were unarmed civilians.",True,"[('Source-1', 'Rights activists', 16), ('Location', 'Indian state of Chhattisgarh', 40), ('Action-1', 'called for action against', 74), ('Target-1', 'security forces', 100), ('Action-2', 'killing', 162), ('Target-2', 'Indigenous people', 173)]","[[('Source-1', 'Rights activists'), ('Action-1', 'called for action against')], [('Target-1', 'security forces'), ('Action-2', 'killing')]]",True,3-Verbal Conflict,3-10 Demand,4-Material Conflict,4-18 Assualt,,,True,[],[],False,True,"[('Location', 'Raipur, India', 0), ('Source-1', 'Rights activists', 16), ('Location', 'Indian state of Chhattisgarh', 40), ('Action-1', 'called for action against', 74), ('Target-1', 'security forces', 100), ('Source-2', 'security forces', 100), ('Action-2', 'killing', 162), ('Target-2', 'Indigenous people', 173), ('Time', '2012', 194)]","[[('Source-1', 'Rights activists'), ('Action-1', 'called for action against')], [('Action-1', 'called for action against'), ('Target-1', 'security forces')], [('Source-2', 'security forces'), ('Action-2', 'killing')], [('Action-2', 'killing'), ('Target-2', 'Indigenous people')]]",True,3-Verbal Conflict,3-10 Demand,4-Material Conflict,4-18 Assualt,,,,True,"[('Location', 'Raipur, India', 0), ('Source-1', 'Rights activists in the Indian state of Chhattisgarh', 16), ('Action-1', 'called for action against', 74), ('Target-1', 'security forces', 100), ('Source-2', 'security forces', 100), ('Action-2', 'killing', 162), ('Target-2', 'Indigenous people', 173), ('Time', '2012', 194)]","[[('Source-1', 'Rights activists in the Indian state of Chhattisgarh'), ('Action-1', 'called for action against')], [('Action-1', 'called for action against'), ('Target-1', 'security forces')], [('Source-2', 'security forces'), ('Action-2', 'killing')], [('Action-2', 'killing'), ('Target-2', 'Indigenous people')]]",True,3-Verbal Conflict,3-10 Demand,4-Material Conflict,4-19 Fight,,,,,True,"[('Source-1', 'Rights activists', 16), ('Location', 'Indian state of Chhattisgarh', 40), ('Action-1', 'have called for action', 69), ('Target-1', 'security forces', 100), ('Action-2', 'killing', 162), ('Target-2', 'unarmed civilians', 232)]","[[('Source-1', 'Rights activists'), ('Action-1', 'have called for action')], [('Action-1', 'have called for action'), ('Target-1', 'security forces')], [('Action-2', 'killing'), ('Target-2', 'unarmed civilians')], [('Target-1', 'security forces'), ('Action-2', 'killing')]]",True,3-Verbal Conflict,3-11 Disapprove,4-Material Conflict,4-18 Assualt,,,,
aTsyCEpGsRTfCpcrA8ZI0ODsp0mG-cameo_100.csv_18,"No. 83 sentences ""A competent professional, an experienced and responsible executive, you are doing your best to consolidate the team around the most important and essential goals and set the bar high in your work,"" Putin said in a congratulatory telegram to Mikhailov.",No. 83 ,"""A competent professional, an experienced and responsible executive, you are doing your best to consolidate the team around the most important and essential goals and set the bar high in your work,"" Putin said in a congratulatory telegram to Mikhailov.",True,"[('Source-1', 'Putin', 199), ('Action-1', 'said in a congratulatory telegram', 205), ('Target-1', 'Mikhailov', 242)]",[],True,0-Make a Statement,1-5 Engage in Dip Coop,,,,,True,[],[],False,True,"[('Source-1', 'Putin', 199), ('Action-1', 'said', 205), ('Action-1', 'congratulatory telegram', 215), ('Target-1', 'Mikhailov', 242)]","[[('Source-1', 'Putin'), ('Action-1', 'said')], [('Source-1', 'Putin'), ('Action-1', 'congratulatory telegram')], [('Action-1', 'said'), ('Target-1', 'Mikhailov')], [('Action-1', 'congratulatory telegram'), ('Target-1', 'Mikhailov')]]",True,1-Verbal Cooperation,1-5 Engage in Dip Coop,,,,,,True,[],[],False,,,,,,,,,True,"[('Source-1', 'Putin', 199), ('Action-1', 'said', 205), ('Target-1', 'Mikhailov', 242)]","[[('Source-1', 'Putin'), ('Action-1', 'said')], [('Action-1', 'said'), ('Target-1', 'Mikhailov')]]",True,0-Make a Statement,0-1 Make Public Statement,0-Make a Statement,,,,,
